"hasfix","satellitesused","date","time","lat","lon","altitude","course","speedkmhr","humidity","temperature","bat"
true,13,"200823","004149","3439.6655N","9221.4997W",114.80,0.58,31.21,64.52,30.68,3.87
true,12,"200823","004150","3439.6703N","9221.4994W",115.10,1.64,32.21,64.34,30.74,3.87
true,13,"200823","004151","3439.6753N","9221.4990W",115.30,3.39,33.11,64.30,30.76,3.86
true,13,"200823","004152","3439.6803N","9221.4987W",115.50,2.30,33.06,64.36,30.77,3.87
true,13,"200823","004153","3439.6851N","9221.4984W",115.70,3.29,32.10,64.43,30.77,3.87
true,11,"200823","004154","3439.6896N","9221.4980W",116.00,3.31,30.32,64.41,30.76,3.87
true,11,"200823","004155","3439.6944N","9221.4979W",116.00,4.56,30.95,64.31,30.77,3.87
true,10,"200823","004156","3439.6989N","9221.4973W",116.40,4.54,30.08,64.21,30.78,3.87
true,10,"200823","004157","3439.7032N","9221.4971W",116.70,2.85,28.52,64.15,30.80,3.86
true,11,"200823","004158","3439.7071N","9221.4966W",117.00,5.50,26.08,64.22,30.80,3.87
true,9,"200823","004159","3439.7108N","9221.4961W",117.10,6.70,23.45,64.37,30.80,3.87
true,10,"200823","004200","3439.7145N","9221.4962W",117.10,2.26,20.08,64.36,30.80,3.87
true,11,"200823","004201","3439.7193N","9221.4973W",116.30,4.24,17.95,64.36,30.81,3.87
true,10,"200823","004202","3439.7215N","9221.4969W",116.50,8.05,14.09,64.33,30.82,3.87
true,12,"200823","004203","3439.7224N","9221.4962W",117.20,15.22,10.54,64.27,30.83,3.87
true,12,"200823","004204","3439.7229N","9221.4957W",117.80,20.96,7.07,64.23,30.84,3.86
true,12,"200823","004205","3439.7221N","9221.4955W",118.50,20.96,0.06,64.23,30.85,3.87
true,13,"200823","004206","3439.7215N","9221.4953W",119.00,20.96,0.13,64.18,30.86,3.87
true,12,"200823","004207","3439.7212N","9221.4953W",119.40,20.96,0.11,64.18,30.87,3.87
true,12,"200823","004208","3439.7210N","9221.4954W",119.90,20.96,0.06,64.05,30.88,3.87
true,13,"200823","004209","3439.7208N","9221.4954W",120.10,20.96,0.04,63.95,30.88,3.86
true,12,"200823","004210","3439.7209N","9221.4954W",120.10,20.96,0.04,63.97,30.90,3.86
true,13,"200823","004211","3439.7209N","9221.4954W",120.10,20.96,0.02,64.00,30.90,3.87
true,12,"200823","004212","3439.7209N","9221.4954W",120.10,20.96,0.00,63.93,30.90,3.86
true,12,"200823","004213","3439.7208N","9221.4954W",120.10,20.96,0.04,64.01,30.91,3.87
true,12,"200823","004214","3439.7208N","9221.4953W",120.20,20.96,0.04,64.00,30.91,3.87
true,13,"200823","004215","3439.7207N","9221.4953W",120.20,20.96,0.13,64.07,30.93,3.87
true,13,"200823","004216","3439.7211N","9221.4950W",120.20,15.96,2.93,63.99,30.94,3.87
true,12,"200823","004217","3439.7214N","9221.4945W",120.30,43.17,3.37,63.77,30.98,3.87
true,13,"200823","004218","3439.7219N","9221.4937W",120.40,51.66,4.87,63.67,30.96,3.87
true,13,"200823","004219","3439.7233N","9221.4935W",120.60,72.92,10.50,63.64,30.95,3.87
true,13,"200823","004220","3439.7237N","9221.4910W",120.50,78.45,15.65,63.48,30.97,3.86
true,13,"200823","004221","3439.7240N","9221.4876W",120.30,83.44,19.63,63.39,30.99,3.87
true,13,"200823","004222","3439.7241N","9221.4838W",120.10,87.51,20.46,63.30,30.98,3.86
true,12,"200823","004223","3439.7239N","9221.4800W",119.90,93.11,21.26,63.50,30.98,3.87
true,13,"200823","004224","3439.7238N","9221.4760W",119.60,88.65,22.06,63.55,30.95,3.87
true,13,"200823","004225","3439.7237N","9221.4721W",119.30,90.90,20.85,63.91,30.89,3.86
true,14,"200823","004226","3439.7236N","9221.4684W",119.00,90.38,19.35,63.75,30.88,3.87
true,13,"200823","004227","3439.7237N","9221.4649W",118.80,87.27,19.30,63.67,30.85,3.87
true,13,"200823","004228","3439.7235N","9221.4608W",118.50,90.99,21.32,63.88,30.86,3.86
true,14,"200823","004229","3439.7241N","9221.4555W",118.00,90.59,25.91,63.50,30.87,3.87
true,14,"200823","004230","3439.7242N","9221.4503W",117.60,91.51,29.52,63.75,30.86,3.87
true,14,"200823","004231","3439.7245N","9221.4447W",117.50,90.65,31.35,64.03,30.85,3.87
true,12,"200823","004232","3439.7245N","9221.4389W",117.30,91.16,31.47,63.86,30.82,3.87
true,12,"200823","004233","3439.7244N","9221.4330W",117.30,92.96,32.69,63.79,30.82,3.87
true,13,"200823","004234","3439.7244N","9221.4267W",117.30,91.42,32.80,63.97,30.81,3.87
true,13,"200823","004235","3439.7241N","9221.4205W",117.10,91.24,33.98,64.03,30.78,3.87
true,13,"200823","004236","3439.7238N","9221.4142W",117.00,92.56,34.71,64.18,30.75,3.87
true,12,"200823","004237","3439.7237N","9221.4079W",116.70,91.16,35.47,64.43,30.71,3.87
true,13,"200823","004238","3439.7242N","9221.4011W",116.30,92.80,35.56,64.19,30.67,3.87
true,13,"200823","004239","3439.7242N","9221.3938W",115.90,92.35,36.98,64.21,30.71,3.87
true,12,"200823","004240","3439.7237N","9221.3871W",116.10,90.21,37.11,64.12,30.73,3.86
true,14,"200823","004241","3439.7234N","9221.3802W",115.70,90.82,36.48,64.10,30.73,3.87
true,13,"200823","004242","3439.7234N","9221.3738W",116.30,92.21,35.52,63.93,30.74,3.87
true,13,"200823","004243","3439.7227N","9221.3677W",116.00,94.88,33.63,63.96,30.80,3.86
true,10,"200823","004244","3439.7223N","9221.3619W",115.90,91.58,32.72,64.01,30.80,3.87
true,12,"200823","004245","3439.7222N","9221.3564W",115.80,89.14,30.11,63.76,30.83,3.86
true,12,"200823","004246","3439.7221N","9221.3512W",115.50,91.52,27.26,63.69,30.84,3.86
true,11,"200823","004247","3439.7217N","9221.3467W",115.40,93.62,25.54,63.83,30.84,3.86
true,12,"200823","004248","3439.7217N","9221.3432W",114.60,93.40,22.32,63.79,30.84,3.87
true,12,"200823","004249","3439.7213N","9221.3395W",114.60,90.22,20.48,63.79,30.83,3.87
true,13,"200823","004250","3439.7214N","9221.3358W",114.40,91.71,21.09,63.96,30.82,3.86
true,13,"200823","004251","3439.7213N","9221.3316W",114.30,92.90,24.50,63.97,30.82,3.86
true,13,"200823","004252","3439.7211N","9221.3268W",114.10,94.15,26.78,63.77,30.82,3.87
true,12,"200823","004253","3439.7210N","9221.3215W",114.00,91.89,30.24,63.81,30.82,3.87
true,13,"200823","004254","3439.7211N","9221.3159W",114.00,89.26,30.35,63.83,30.83,3.86
true,12,"200823","004255","3439.7211N","9221.3102W",114.00,89.32,31.04,64.33,30.77,3.87
true,13,"200823","004256","3439.7212N","9221.3044W",114.00,89.11,32.28,64.56,30.75,3.87
true,13,"200823","004257","3439.7211N","9221.2986W",114.00,91.64,32.60,64.43,30.73,3.86
true,12,"200823","004258","3439.7211N","9221.2921W",114.00,91.63,35.10,64.42,30.74,3.87
true,12,"200823","004259","3439.7216N","9221.2855W",113.80,90.31,34.56,64.41,30.74,3.86
true,11,"200823","004300","3439.7216N","9221.2791W",113.60,90.06,33.91,64.62,30.74,3.87
true,13,"200823","004301","3439.7213N","9221.2718W",113.40,91.22,32.41,64.77,30.73,3.87
true,11,"200823","004302","3439.7215N","9221.2671W",112.80,89.32,30.80,64.92,30.72,3.87
true,12,"200823","004303","3439.7228N","9221.2618W",112.20,91.40,27.78,64.72,30.72,3.87
true,13,"200823","004304","3439.7224N","9221.2572W",112.20,92.32,24.30,64.90,30.72,3.87
true,14,"200823","004305","3439.7220N","9221.2532W",112.20,92.83,21.69,65.22,30.72,3.86
true,14,"200823","004306","3439.7217N","9221.2500W",112.00,96.00,17.67,65.23,30.72,3.87
true,13,"200823","004307","3439.7213N","9221.2473W",112.00,95.56,14.52,64.85,30.73,3.87
true,14,"200823","004308","3439.7210N","9221.2453W",112.20,98.09,10.45,64.64,30.74,3.87
true,14,"200823","004309","3439.7206N","9221.2442W",112.30,99.86,5.46,64.52,30.75,3.86
true,13,"200823","004310","3439.7202N","9221.2434W",112.40,99.86,3.96,64.36,30.77,3.86
true,14,"200823","004311","3439.7223N","9221.2417W",111.90,72.02,7.11,64.36,30.78,3.87
true,14,"200823","004312","3439.7225N","9221.2398W",112.00,62.83,10.96,64.45,30.80,3.86
true,14,"200823","004313","3439.7232N","9221.2374W",112.00,52.98,12.85,64.41,30.86,3.86
true,13,"200823","004314","3439.7245N","9221.2355W",112.00,37.64,12.96,64.18,30.94,3.87
true,14,"200823","004315","3439.7272N","9221.2305W",112.60,26.49,18.17,63.97,30.98,3.87
true,14,"200823","004316","3439.7306N","9221.2292W",112.40,14.18,23.08,63.89,31.01,3.87
true,13,"200823","004317","3439.7347N","9221.2281W",111.80,18.99,25.35,63.72,31.05,3.86
true,13,"200823","004318","3439.7395N","9221.2273W",110.60,13.07,25.24,63.59,31.06,3.87
true,13,"200823","004319","3439.7440N","9221.2257W",110.20,13.42,25.17,63.54,31.09,3.87
true,13,"200823","004320","3439.7486N","9221.2245W",109.40,12.06,27.02,63.53,31.13,3.87
true,14,"200823","004321","3439.7540N","9221.2227W",108.90,11.25,30.52,63.54,31.12,3.86
true,14,"200823","004322","3439.7583N","9221.2219W",108.40,9.32,30.91,63.40,31.11,3.87
true,14,"200823","004323","3439.7627N","9221.2213W",108.00,8.80,30.97,63.59,31.09,3.87
true,13,"200823","004324","3439.7672N","9221.2209W",107.40,4.26,29.09,63.78,31.09,3.87
true,12,"200823","004325","3439.7713N","9221.2209W",107.20,357.28,25.71,63.68,31.07,3.87
true,12,"200823","004326","3439.7752N","9221.2209W",106.20,1.49,22.71,63.66,31.06,3.86
true,13,"200823","004327","3439.7783N","9221.2203W",105.60,12.78,18.09,63.62,31.05,3.86
true,12,"200823","004328","3439.7805N","9221.2188W",105.10,30.90,16.08,63.55,31.07,3.87
true,13,"200823","004329","3439.7820N","9221.2161W",104.90,59.60,15.50,63.47,31.10,3.87
true,12,"200823","004330","3439.7826N","9221.2130W",104.70,80.73,16.54,63.34,31.12,3.86
true,12,"200823","004331","3439.7823N","9221.2092W",104.40,91.13,21.45,63.36,31.12,3.87
true,13,"200823","004332","3439.7821N","9221.2049W",104.10,89.29,23.98,63.18,31.14,3.86
true,13,"200823","004333","3439.7819N","9221.2002W",104.10,89.32,26.00,62.77,31.18,3.86
true,13,"200823","004334","3439.7819N","9221.1948W",103.80,89.11,29.11,62.61,31.22,3.86
true,13,"200823","004335","3439.7822N","9221.1890W",103.60,85.35,31.06,62.39,31.29,3.86
true,13,"200823","004336","3439.7826N","9221.1835W",103.20,82.13,30.13,62.31,31.32,3.87
true,12,"200823","004337","3439.7832N","9221.1779W",102.90,79.43,30.48,62.19,31.35,3.86
true,12,"200823","004338","3439.7839N","9221.1722W",102.70,79.56,30.89,62.24,31.36,3.86
true,13,"200823","004339","3439.7848N","9221.1665W",102.50,80.01,30.21,62.29,31.37,3.86
true,13,"200823","004340","3439.7857N","9221.1610W",102.40,79.79,29.58,62.15,31.39,3.87
true,14,"200823","004341","3439.7866N","9221.1555W",102.30,79.46,29.69,61.94,31.42,3.86
true,13,"200823","004342","3439.7873N","9221.1484W",101.40,78.01,29.98,61.73,31.44,3.86
true,13,"200823","004343","3439.7882N","9221.1433W",101.00,74.60,30.35,61.41,31.45,3.87
true,13,"200823","004344","3439.7895N","9221.1384W",100.50,73.21,29.43,61.40,31.44,3.86
true,12,"200823","004345","3439.7910N","9221.1336W",100.10,68.94,29.91,61.33,31.45,3.86
true,13,"200823","004346","3439.7926N","9221.1287W",99.90,65.63,29.48,61.20,31.47,3.87
true,13,"200823","004347","3439.7945N","9221.1240W",99.70,61.51,28.06,61.17,31.50,3.86
true,12,"200823","004348","3439.7965N","9221.1196W",99.30,58.33,27.30,61.21,31.52,3.87
true,12,"200823","004349","3439.7985N","9221.1153W",98.90,58.18,26.41,60.97,31.56,3.87
true,13,"200823","004350","3439.8003N","9221.1109W",98.70,58.59,25.52,60.72,31.58,3.86
true,14,"200823","004351","3439.8018N","9221.1067W",98.70,60.77,22.89,60.62,31.58,3.87
true,14,"200823","004352","3439.8030N","9221.1028W",98.80,64.60,21.09,60.48,31.59,3.87
true,14,"200823","004353","3439.8041N","9221.0991W",98.80,65.97,20.63,60.31,31.59,3.86
true,12,"200823","004354","3439.8053N","9221.0958W",98.50,68.67,20.04,60.35,31.61,3.87
true,13,"200823","004355","3439.8065N","9221.0921W",98.20,66.24,23.71,60.69,31.58,3.86
true,13,"200823","004356","3439.8076N","9221.0875W",98.30,68.76,26.00,60.50,31.64,3.87
true,13,"200823","004357","3439.8091N","9221.0834W",97.90,69.79,25.71,60.57,31.63,3.86
true,13,"200823","004358","3439.8106N","9221.0794W",97.30,72.18,25.78,60.54,31.61,3.87
true,13,"200823","004359","3439.8115N","9221.0744W",97.50,77.00,25.91,60.53,31.60,3.86
true,13,"200823","004400","3439.8131N","9221.0692W",96.80,80.97,25.11,60.53,31.60,3.86
true,13,"200823","004401","3439.8141N","9221.0647W",95.80,85.89,21.37,60.44,31.59,3.87
true,13,"200823","004402","3439.8146N","9221.0618W",95.20,87.18,17.87,60.56,31.60,3.87
true,13,"200823","004403","3439.8147N","9221.0587W",95.20,89.53,15.74,60.59,31.59,3.87
true,13,"200823","004404","3439.8147N","9221.0563W",95.10,92.59,12.39,60.57,31.60,3.86
true,13,"200823","004405","3439.8147N","9221.0547W",95.00,94.79,7.39,60.63,31.60,3.86
true,13,"200823","004406","3439.8149N","9221.0534W",95.10,77.99,7.37,60.64,31.60,3.87
true,14,"200823","004407","3439.8152N","9221.0515W",95.50,64.01,10.74,60.67,31.60,3.87
true,13,"200823","004408","3439.8163N","9221.0494W",95.80,44.07,13.70,60.69,31.59,3.87
true,14,"200823","004409","3439.8180N","9221.0472W",96.20,31.67,17.19,60.67,31.59,3.87
true,13,"200823","004410","3439.8204N","9221.0454W",96.40,18.69,19.59,60.66,31.62,3.86
true,13,"200823","004411","3439.8230N","9221.0441W",96.60,10.32,18.71,60.56,31.64,3.86
true,13,"200823","004412","3439.8254N","9221.0436W",96.50,8.70,17.26,60.53,31.66,3.87
true,12,"200823","004413","3439.8279N","9221.0428W",96.10,19.90,16.28,60.32,31.67,3.87
true,12,"200823","004414","3439.8300N","9221.0416W",95.70,33.30,14.43,60.52,31.68,3.87
true,13,"200823","004415","3439.8316N","9221.0396W",95.60,51.25,15.87,60.66,31.68,3.86
true,13,"200823","004416","3439.8326N","9221.0367W",95.50,72.01,18.41,60.69,31.69,3.87
true,12,"200823","004417","3439.8330N","9221.0332W",95.40,83.81,19.98,60.47,31.72,3.87
true,12,"200823","004418","3439.8328N","9221.0291W",95.40,90.29,23.28,60.46,31.73,3.87
true,12,"200823","004419","3439.8325N","9221.0242W",95.40,92.71,27.32,60.62,31.77,3.87
true,13,"200823","004420","3439.8324N","9221.0192W",95.40,92.28,27.30,60.79,31.71,3.87
true,11,"200823","004421","3439.8321N","9221.0142W",95.40,91.37,27.98,60.78,31.69,3.86
true,12,"200823","004422","3439.8318N","9221.0092W",95.40,91.13,26.93,60.79,31.66,3.87
true,11,"200823","004423","3439.8320N","9221.0049W",95.30,89.78,23.19,60.61,31.66,3.87
true,13,"200823","004424","3439.8316N","9221.0013W",95.60,92.25,20.45,60.67,31.64,3.87
true,11,"200823","004425","3439.8314N","9220.9980W",95.50,92.04,17.74,60.50,31.64,3.86
true,13,"200823","004426","3439.8310N","9220.9953W",95.60,96.76,14.48,60.55,31.64,3.87
true,13,"200823","004427","3439.8308N","9220.9928W",96.10,90.13,12.00,60.52,31.64,3.86
true,12,"200823","004428","3439.8306N","9220.9911W",96.10,91.87,9.28,60.51,31.64,3.87
true,14,"200823","004429","3439.8303N","9220.9900W",96.10,97.30,6.44,60.47,31.64,3.87
true,13,"200823","004430","3439.8301N","9220.9889W",96.00,84.92,5.83,60.54,31.66,3.87
true,14,"200823","004431","3439.8312N","9220.9889W",94.40,64.10,7.15,60.40,31.66,3.87
true,13,"200823","004432","3439.8321N","9220.9876W",94.20,44.74,11.15,60.41,31.68,3.87
true,13,"200823","004433","3439.8340N","9220.9864W",93.60,36.27,14.45,60.34,31.71,3.86
true,13,"200823","004434","3439.8363N","9220.9850W",93.30,28.73,18.39,60.20,31.74,3.87
true,14,"200823","004435","3439.8395N","9220.9838W",93.20,14.32,22.74,60.05,31.79,3.86
true,14,"200823","004436","3439.8434N","9220.9832W",92.90,6.98,26.54,59.92,31.81,3.87
true,13,"200823","004437","3439.8477N","9220.9827W",92.50,6.18,29.85,59.81,31.84,3.87
true,14,"200823","004438","3439.8525N","9220.9821W",92.40,3.48,31.28,59.71,31.87,3.87
true,14,"200823","004439","3439.8575N","9220.9815W",92.30,4.74,32.34,59.65,31.88,3.87
true,14,"200823","004440","3439.8623N","9220.9805W",92.40,6.70,30.85,59.64,31.91,3.86
true,14,"200823","004441","3439.8666N","9220.9793W",92.40,11.65,28.87,59.59,31.92,3.86
true,14,"200823","004442","3439.8707N","9220.9777W",92.30,19.39,28.19,59.55,31.93,3.87
true,14,"200823","004443","3439.8743N","9220.9750W",92.50,25.93,28.76,59.55,31.96,3.86
true,14,"200823","004444","3439.8780N","9220.9724W",92.40,30.05,29.32,59.41,31.98,3.86
true,14,"200823","004445","3439.8827N","9220.9691W",91.40,28.50,29.65,59.38,31.98,3.86
true,14,"200823","004446","3439.8866N","9220.9661W",91.30,31.41,31.08,59.49,31.97,3.86
true,14,"200823","004447","3439.8905N","9220.9630W",91.30,32.71,29.82,59.55,31.97,3.87
true,13,"200823","004448","3439.8942N","9220.9601W",91.30,32.02,28.93,59.58,31.94,3.86
true,14,"200823","004449","3439.8979N","9220.9573W",91.40,28.38,29.00,59.53,31.95,3.87
true,13,"200823","004450","3439.9016N","9220.9547W",91.20,29.44,28.11,59.40,31.96,3.86
true,14,"200823","004451","3439.9049N","9220.9519W",91.20,35.30,26.47,59.34,31.96,3.87
true,12,"200823","004452","3439.9079N","9220.9491W",91.20,39.68,23.84,59.28,31.98,3.87
true,12,"200823","004453","3439.9099N","9220.9457W",91.20,58.51,22.34,59.26,31.99,3.87
true,13,"200823","004454","3439.9113N","9220.9421W",91.20,67.20,21.17,59.16,32.01,3.86
true,13,"200823","004455","3439.9120N","9220.9382W",91.20,80.49,21.63,59.09,32.02,3.86
true,13,"200823","004456","3439.9120N","9220.9340W",91.00,90.03,23.04,59.12,32.00,3.87
true,13,"200823","004457","3439.9118N","9220.9298W",90.80,91.95,23.65,59.20,31.97,3.86
true,13,"200823","004458","3439.9114N","9220.9255W",90.50,93.05,24.02,59.15,31.95,3.86
true,13,"200823","004459","3439.9111N","9220.9217W",90.20,92.39,20.61,59.17,31.94,3.87
true,13,"200823","004500","3439.9108N","9220.9184W",89.90,93.43,18.41,59.23,32.00,3.86
true,14,"200823","004501","3439.9105N","9220.9158W",89.60,93.90,14.39,59.30,32.03,3.86
true,14,"200823","004502","3439.9102N","9220.9134W",89.30,92.48,13.17,59.07,32.06,3.86
true,14,"200823","004503","3439.9100N","9220.9108W",89.10,89.20,15.48,58.92,32.06,3.87
true,13,"200823","004504","3439.9100N","9220.9076W",88.80,87.67,19.22,58.82,32.09,3.86
true,14,"200823","004505","3439.9099N","9220.9039W",88.60,88.10,21.76,58.69,32.15,3.87
true,13,"200823","004506","3439.9096N","9220.8995W",88.50,92.58,23.65,58.69,32.20,3.87
true,13,"200823","004507","3439.9090N","9220.8949W",88.40,97.96,26.09,58.55,32.25,3.87
true,14,"200823","004508","3439.9076N","9220.8901W",88.60,105.32,25.54,58.42,32.29,3.87
true,13,"200823","004509","3439.9059N","9220.8854W",88.80,112.23,26.02,58.35,32.32,3.87
true,14,"200823","004510","3439.9038N","9220.8805W",89.20,117.14,26.80,57.98,32.41,3.86
true,14,"200823","004511","3439.9013N","9220.8758W",89.60,122.82,27.67,57.91,32.45,3.86
true,14,"200823","004512","3439.8988N","9220.8716W",89.40,128.63,28.06,57.78,32.50,3.87
true,14,"200823","004513","3439.8957N","9220.8675W",89.50,132.57,28.91,57.60,32.52,3.86
true,14,"200823","004514","3439.8921N","9220.8636W",89.40,138.86,30.19,57.58,32.53,3.86
true,14,"200823","004515","3439.8881N","9220.8597W",89.70,143.51,30.19,57.70,32.53,3.86
true,14,"200823","004516","3439.8841N","9220.8565W",90.00,149.13,29.00,57.76,32.50,3.86
true,13,"200823","004517","3439.8799N","9220.8538W",90.40,155.73,28.91,57.53,32.49,3.86
true,14,"200823","004518","3439.8757N","9220.8520W",90.60,160.80,28.28,57.42,32.50,3.87
true,13,"200823","004519","3439.8717N","9220.8506W",90.60,163.97,27.80,57.28,32.52,3.86
true,14,"200823","004520","3439.8683N","9220.8507W",90.10,169.93,25.84,57.33,32.52,3.86
true,13,"200823","004521","3439.8649N","9220.8506W",90.20,175.84,23.11,57.40,32.51,3.86
true,13,"200823","004522","3439.8618N","9220.8510W",90.10,180.99,21.28,57.43,32.50,3.87
true,14,"200823","004523","3439.8589N","9220.8512W",90.20,178.54,19.28,57.42,32.50,3.86
true,13,"200823","004524","3439.8564N","9220.8509W",90.20,172.07,16.28,57.44,32.50,3.86
true,13,"200823","004525","3439.8543N","9220.8500W",90.30,156.31,14.70,57.46,32.46,3.86
true,13,"200823","004526","3439.8522N","9220.8481W",90.40,140.65,17.50,57.51,32.44,3.86
true,13,"200823","004527","3439.8507N","9220.8444W",90.90,113.53,18.91,57.52,32.40,3.86
true,13,"200823","004528","3439.8499N","9220.8402W",91.00,98.11,23.46,57.58,32.36,3.87
true,12,"200823","004529","3439.8495N","9220.8357W",91.10,93.92,25.32,57.93,32.30,3.86
true,12,"200823","004530","3439.8493N","9220.8308W",91.20,92.80,27.76,58.25,32.22,3.86
true,12,"200823","004531","3439.8484N","9220.8252W",91.70,94.54,28.91,58.45,32.18,3.86
true,12,"200823","004532","3439.8479N","9220.8199W",91.80,95.13,29.69,58.76,32.13,3.87
true,13,"200823","004533","3439.8478N","9220.8148W",92.60,92.46,29.59,58.75,32.12,3.86
true,13,"200823","004534","3439.8474N","9220.8100W",93.10,92.60,29.52,58.68,32.11,3.87
true,13,"200823","004535","3439.8470N","9220.8052W",93.30,92.53,30.60,58.59,32.08,3.87
true,13,"200823","004536","3439.8468N","9220.7999W",93.20,88.17,31.56,58.62,32.08,3.87
true,12,"200823","004537","3439.8468N","9220.7943W",93.10,88.55,32.67,58.70,32.09,3.86
true,14,"200823","004538","3439.8468N","9220.7886W",93.30,89.34,32.06,58.78,32.06,3.86
true,14,"200823","004539","3439.8469N","9220.7826W",93.30,88.80,33.61,58.90,32.03,3.86
true,14,"200823","004540","3439.8466N","9220.7765W",93.30,91.07,33.74,58.77,32.10,3.86
true,14,"200823","004541","3439.8461N","9220.7706W",94.00,92.93,33.61,58.89,32.11,3.87
true,13,"200823","004542","3439.8457N","9220.7644W",94.20,94.91,34.17,58.88,32.08,3.87
true,13,"200823","004543","3439.8452N","9220.7581W",94.30,95.93,34.69,58.92,32.05,3.87
true,13,"200823","004544","3439.8445N","9220.7518W",94.80,95.53,32.93,58.97,32.02,3.86
true,13,"200823","004545","3439.8438N","9220.7455W",95.20,95.83,33.06,59.27,32.01,3.86
true,13,"200823","004546","3439.8432N","9220.7390W",95.70,94.23,32.76,59.40,32.01,3.87
true,12,"200823","004547","3439.8429N","9220.7333W",95.90,92.91,31.54,59.64,31.93,3.86
true,13,"200823","004548","3439.8428N","9220.7278W",96.20,91.35,30.93,59.73,31.87,3.86
true,13,"200823","004549","3439.8426N","9220.7222W",96.50,92.41,30.80,59.80,31.82,3.87
true,13,"200823","004550","3439.8428N","9220.7166W",96.40,92.47,29.22,59.84,31.79,3.86
true,13,"200823","004551","3439.8425N","9220.7114W",96.60,93.12,27.85,59.89,31.78,3.87
true,14,"200823","004552","3439.8431N","9220.7063W",95.70,90.78,26.80,60.02,31.77,3.86
true,14,"200823","004553","3439.8429N","9220.7019W",96.00,91.78,23.98,60.26,31.78,3.86
true,14,"200823","004554","3439.8427N","9220.6981W",96.10,91.29,19.93,60.85,31.79,3.87
true,14,"200823","004555","3439.8426N","9220.6948W",96.40,94.79,17.71,61.23,31.83,3.86
true,14,"200823","004556","3439.8423N","9220.6919W",96.90,96.86,13.52,61.11,31.85,3.86
true,14,"200823","004557","3439.8420N","9220.6895W",97.40,100.84,10.85,61.00,31.89,3.87
true,14,"200823","004558","3439.8418N","9220.6878W",97.90,100.59,7.02,60.94,31.91,3.87
true,13,"200823","004559","3439.8416N","9220.6869W",98.50,100.59,0.24,60.96,31.93,3.86
true,13,"200823","004600","3439.8415N","9220.6870W",99.00,100.59,0.06,60.91,31.95,3.86
true,12,"200823","004601","3439.8416N","9220.6867W",99.00,100.59,0.04,60.80,31.96,3.86
true,13,"200823","004602","3439.8417N","9220.6865W",99.10,100.59,0.02,60.79,31.97,3.86
true,12,"200823","004603","3439.8417N","9220.6862W",99.30,100.59,0.02,60.75,31.99,3.86
true,13,"200823","004604","3439.8417N","9220.6860W",99.50,100.59,0.09,60.80,32.00,3.86
true,13,"200823","004605","3439.8418N","9220.6857W",99.60,100.59,0.09,60.79,32.03,3.87
true,13,"200823","004606","3439.8420N","9220.6857W",99.60,100.59,0.07,60.77,32.05,3.87
true,10,"200823","004607","3439.8421N","9220.6855W",99.70,100.59,0.07,60.66,32.07,3.86
true,11,"200823","004608","3439.8420N","9220.6856W",99.70,100.59,0.04,60.70,32.08,3.86
true,12,"200823","004609","3439.8421N","9220.6855W",99.70,100.59,0.02,60.64,32.09,3.86
true,13,"200823","004610","3439.8421N","9220.6854W",99.70,100.59,0.11,60.57,32.11,3.86
true,12,"200823","004611","3439.8421N","9220.6854W",99.70,100.59,0.06,60.56,32.12,3.87
true,12,"200823","004612","3439.8421N","9220.6853W",99.70,100.59,0.04,60.52,32.12,3.86
true,12,"200823","004613","3439.8420N","9220.6852W",99.70,100.59,0.06,60.54,32.13,3.86
true,12,"200823","004614","3439.8420N","9220.6852W",99.70,100.59,0.04,60.53,32.14,3.87
true,12,"200823","004615","3439.8420N","9220.6851W",99.70,100.59,0.02,60.47,32.16,3.86
true,12,"200823","004616","3439.8419N","9220.6851W",99.80,100.59,0.06,60.41,32.16,3.87
true,12,"200823","004617","3439.8419N","9220.6851W",99.80,100.59,0.04,60.38,32.16,3.87
true,12,"200823","004618","3439.8419N","9220.6852W",99.80,100.59,0.04,60.39,32.17,3.87
true,12,"200823","004619","3439.8419N","9220.6852W",99.80,100.59,0.02,60.47,32.19,3.87
true,12,"200823","004620","3439.8419N","9220.6851W",99.70,100.59,0.02,60.45,32.22,3.86
true,13,"200823","004621","3439.8418N","9220.6851W",99.70,100.59,0.02,60.36,32.24,3.87
true,13,"200823","004622","3439.8418N","9220.6851W",99.80,100.59,0.04,60.33,32.26,3.86
true,13,"200823","004623","3439.8418N","9220.6851W",99.80,100.59,0.07,60.28,32.28,3.87
true,13,"200823","004624","3439.8419N","9220.6850W",99.80,100.59,0.72,60.18,32.29,3.86
true,14,"200823","004625","3439.8418N","9220.6850W",99.80,100.59,0.39,60.05,32.30,3.86
true,14,"200823","004626","3439.8418N","9220.6849W",99.70,100.59,0.65,60.09,32.31,3.86
true,14,"200823","004627","3439.8418N","9220.6849W",99.70,100.59,0.02,60.09,32.34,3.87
true,14,"200823","004628","3439.8418N","9220.6849W",99.70,100.59,0.87,60.11,32.36,3.86
true,13,"200823","004629","3439.8417N","9220.6848W",99.70,100.59,1.11,60.03,32.38,3.86
true,13,"200823","004630","3439.8417N","9220.6842W",99.70,100.59,2.83,59.81,32.39,3.86
true,13,"200823","004631","3439.8420N","9220.6831W",99.70,100.59,4.74,59.83,32.41,3.86
true,13,"200823","004632","3439.8424N","9220.6819W",99.80,69.23,8.02,60.00,32.43,3.87
