"hasfix","satellitesused","date","time","lat","lon","altitude","course","speedkmhr","humidity","temperature","bat"
true,15,"200823","002226","3442.8045N","9211.3173W",89.10,84.78,42.45,49.68,33.68,3.78
true,15,"200823","002227","3442.8043N","9211.3087W",88.60,82.74,42.52,49.63,33.68,3.78
true,15,"200823","002228","3442.8058N","9211.3011W",88.50,82.66,44.13,49.61,33.67,3.78
true,15,"200823","002229","3442.8069N","9211.2919W",89.30,81.04,44.73,49.72,33.66,3.78
true,15,"200823","002230","3442.8080N","9211.2834W",89.90,80.39,44.84,49.93,33.65,3.78
true,15,"200823","002231","3442.8094N","9211.2756W",89.80,79.43,45.11,49.97,33.69,3.78
true,15,"200823","002232","3442.8108N","9211.2674W",90.40,79.14,43.89,50.01,33.71,3.78
true,15,"200823","002233","3442.8120N","9211.2593W",89.50,79.66,43.84,50.06,33.72,3.78
true,15,"200823","002234","3442.8132N","9211.2520W",89.50,79.48,43.48,50.00,33.70,3.78
true,15,"200823","002235","3442.8143N","9211.2442W",90.20,78.61,42.43,50.27,33.67,3.78
true,15,"200823","002236","3442.8156N","9211.2372W",91.10,78.64,41.74,50.51,33.63,3.78
true,15,"200823","002237","3442.8168N","9211.2298W",91.20,78.79,41.39,50.41,33.62,3.78
true,15,"200823","002238","3442.8176N","9211.2225W",91.20,79.38,41.32,50.33,33.58,3.78
true,15,"200823","002239","3442.8184N","9211.2144W",91.80,79.34,39.74,50.49,33.58,3.78
true,15,"200823","002240","3442.8205N","9211.2073W",92.70,79.20,39.34,50.66,33.54,3.78
true,15,"200823","002241","3442.8214N","9211.2008W",92.80,78.69,38.61,50.68,33.52,3.78
true,15,"200823","002242","3442.8218N","9211.1946W",92.60,78.69,35.15,51.18,33.50,3.78
true,15,"200823","002243","3442.8227N","9211.1893W",92.70,78.82,30.85,51.26,33.50,3.78
true,15,"200823","002244","3442.8236N","9211.1850W",92.40,79.37,25.26,51.08,33.51,3.78
true,15,"200823","002245","3442.8243N","9211.1814W",92.50,79.82,19.69,51.14,33.51,3.78
true,15,"200823","002246","3442.8249N","9211.1782W",92.90,79.77,16.74,51.07,33.52,3.78
true,15,"200823","002247","3442.8254N","9211.1754W",93.10,78.58,16.65,51.17,33.52,3.78
true,15,"200823","002248","3442.8260N","9211.1723W",93.20,78.53,19.17,51.30,33.50,3.78
true,15,"200823","002249","3442.8266N","9211.1686W",93.40,78.61,22.39,51.38,33.48,3.78
true,15,"200823","002250","3442.8274N","9211.1642W",93.50,80.35,25.69,51.78,33.44,3.78
true,15,"200823","002251","3442.8282N","9211.1593W",93.80,79.95,28.89,52.33,33.37,3.77
true,15,"200823","002252","3442.8291N","9211.1538W",93.60,79.96,31.93,52.53,33.30,3.78
true,15,"200823","002253","3442.8301N","9211.1477W",93.60,79.36,34.56,52.40,33.26,3.78
true,15,"200823","002254","3442.8310N","9211.1411W",93.60,79.05,37.11,52.41,33.25,3.78
true,15,"200823","002255","3442.8318N","9211.1335W",93.80,78.85,39.52,52.09,33.26,3.78
true,14,"200823","002256","3442.8328N","9211.1263W",94.20,78.48,39.43,52.55,33.26,3.78
true,14,"200823","002257","3442.8344N","9211.1193W",95.40,78.51,38.95,52.88,33.26,3.78
true,14,"200823","002258","3442.8356N","9211.1128W",95.50,78.15,38.95,52.35,33.26,3.78
true,15,"200823","002259","3442.8366N","9211.1072W",95.10,78.30,39.84,52.24,33.28,3.78
true,14,"200823","002300","3442.8381N","9211.0991W",95.40,78.31,41.21,52.13,33.31,3.78
true,15,"200823","002301","3442.8401N","9211.0912W",97.40,78.96,42.52,52.33,33.31,3.78
true,15,"200823","002302","3442.8412N","9211.0841W",97.70,79.39,42.48,52.20,33.32,3.78
true,15,"200823","002303","3442.8420N","9211.0763W",97.90,79.36,41.98,51.97,33.41,3.78
true,15,"200823","002304","3442.8440N","9211.0690W",96.90,79.62,42.08,51.74,33.47,3.78
true,15,"200823","002305","3442.8451N","9211.0605W",96.90,79.46,42.48,51.57,33.55,3.78
true,15,"200823","002306","3442.8461N","9211.0523W",95.50,78.87,42.47,51.47,33.60,3.78
true,15,"200823","002307","3442.8471N","9211.0441W",95.50,78.63,42.47,51.94,33.58,3.78
true,15,"200823","002308","3442.8482N","9211.0363W",95.00,79.15,43.00,51.81,33.53,3.78
true,15,"200823","002309","3442.8497N","9211.0279W",94.60,78.58,43.99,51.63,33.49,3.78
true,15,"200823","002310","3442.8508N","9211.0194W",94.30,78.15,44.43,52.07,33.45,3.78
true,15,"200823","002311","3442.8521N","9211.0117W",92.30,78.54,45.50,52.07,33.43,3.78
true,15,"200823","002312","3442.8536N","9211.0036W",91.90,76.22,45.54,51.95,33.43,3.78
true,15,"200823","002313","3442.8555N","9210.9954W",92.90,74.70,46.10,51.91,33.45,3.78
true,15,"200823","002314","3442.8568N","9210.9871W",92.70,73.50,46.58,52.03,33.50,3.78
true,15,"200823","002315","3442.8585N","9210.9788W",91.50,71.26,46.60,52.10,33.55,3.78
true,15,"200823","002316","3442.8613N","9210.9713W",91.60,70.04,46.17,52.22,33.58,3.78
true,15,"200823","002317","3442.8646N","9210.9632W",92.30,69.04,46.23,52.09,33.57,3.78
true,15,"200823","002318","3442.8670N","9210.9553W",92.80,68.38,47.21,52.36,33.57,3.78
true,15,"200823","002319","3442.8700N","9210.9478W",93.90,66.99,48.36,52.09,33.52,3.78
true,15,"200823","002320","3442.8726N","9210.9397W",93.90,67.59,50.21,52.10,33.50,3.78
true,15,"200823","002321","3442.8759N","9210.9309W",94.20,66.55,51.56,51.95,33.49,3.78
true,15,"200823","002322","3442.8789N","9210.9214W",94.20,65.43,51.56,51.99,33.47,3.78
true,15,"200823","002323","3442.8825N","9210.9127W",92.90,65.53,51.06,52.42,33.43,3.78
true,15,"200823","002324","3442.8859N","9210.9044W",93.10,65.69,50.93,52.55,33.37,3.78
true,15,"200823","002325","3442.8891N","9210.8967W",91.90,66.25,51.62,52.57,33.33,3.78
true,15,"200823","002326","3442.8919N","9210.8874W",93.30,67.50,51.37,52.45,33.32,3.78
true,15,"200823","002327","3442.8945N","9210.8791W",94.00,66.53,51.15,52.68,33.32,3.78
true,15,"200823","002328","3442.8982N","9210.8716W",94.90,65.48,48.23,53.12,33.25,3.78
true,14,"200823","002329","3442.9006N","9210.8629W",95.70,67.52,48.13,52.88,33.24,3.78
true,15,"200823","002330","3442.9043N","9210.8554W",94.10,66.21,48.10,53.56,33.17,3.78
true,15,"200823","002331","3442.9072N","9210.8470W",93.70,64.97,48.15,53.66,33.08,3.78
true,15,"200823","002332","3442.9108N","9210.8390W",93.30,64.83,48.78,53.41,33.08,3.78
true,15,"200823","002333","3442.9133N","9210.8307W",92.70,65.60,48.89,53.94,33.05,3.78
true,15,"200823","002334","3442.9162N","9210.8229W",91.10,65.39,47.56,53.96,33.04,3.78
true,15,"200823","002335","3442.9189N","9210.8149W",91.30,66.30,47.87,54.17,33.06,3.78
true,15,"200823","002336","3442.9217N","9210.8068W",90.80,65.59,47.19,54.66,33.06,3.78
true,15,"200823","002337","3442.9250N","9210.7996W",90.40,64.86,45.49,54.83,33.06,3.78
true,15,"200823","002338","3442.9273N","9210.7920W",89.50,65.32,43.17,55.53,33.05,3.78
true,15,"200823","002339","3442.9294N","9210.7849W",88.90,65.89,40.52,55.71,33.05,3.78
true,15,"200823","002340","3442.9322N","9210.7789W",88.70,66.60,37.41,56.09,33.04,3.78
true,15,"200823","002341","3442.9341N","9210.7729W",88.40,67.99,32.00,56.26,33.03,3.77
true,15,"200823","002342","3442.9361N","9210.7682W",88.90,66.98,25.50,55.98,33.04,3.78
true,15,"200823","002343","3442.9376N","9210.7652W",89.50,65.44,18.35,56.09,33.05,3.78
true,15,"200823","002344","3442.9387N","9210.7629W",89.40,66.49,14.76,55.97,33.05,3.78
true,15,"200823","002345","3442.9396N","9210.7601W",89.00,67.58,19.08,56.27,33.04,3.78
true,15,"200823","002346","3442.9408N","9210.7567W",88.90,65.90,24.21,56.66,32.97,3.78
true,15,"200823","002347","3442.9426N","9210.7524W",88.70,64.61,29.22,56.29,32.94,3.78
true,15,"200823","002348","3442.9446N","9210.7472W",88.40,65.92,33.97,56.14,32.93,3.78
true,15,"200823","002349","3442.9469N","9210.7414W",88.20,64.90,36.47,56.34,32.89,3.78
true,15,"200823","002350","3442.9488N","9210.7352W",87.40,63.99,38.11,56.63,32.86,3.78
true,15,"200823","002351","3442.9515N","9210.7291W",87.70,60.82,39.73,56.99,32.78,3.78
true,15,"200823","002352","3442.9543N","9210.7226W",87.10,60.61,41.71,57.61,32.73,3.78
true,15,"200823","002353","3442.9576N","9210.7159W",87.50,57.92,42.93,57.83,32.65,3.78
true,15,"200823","002354","3442.9609N","9210.7079W",86.70,54.95,44.82,57.77,32.59,3.78
true,15,"200823","002355","3442.9653N","9210.7013W",86.90,51.58,46.41,58.42,32.52,3.78
true,15,"200823","002356","3442.9702N","9210.6940W",86.90,48.85,48.15,58.36,32.40,3.78
true,15,"200823","002357","3442.9757N","9210.6886W",87.60,43.90,48.06,58.13,32.40,3.78
true,15,"200823","002358","3442.9817N","9210.6831W",88.20,38.78,49.13,58.02,32.42,3.78
true,15,"200823","002359","3442.9872N","9210.6781W",89.20,36.41,49.41,57.61,32.49,3.78
true,15,"200823","002400","3442.9936N","9210.6727W",88.90,34.97,48.69,57.87,32.52,3.78
true,15,"200823","002401","3442.9996N","9210.6687W",88.40,32.52,47.63,57.48,32.58,3.77
true,15,"200823","002402","3443.0059N","9210.6646W",88.60,29.62,46.36,57.29,32.63,3.78
true,15,"200823","002403","3443.0114N","9210.6614W",90.40,26.43,40.56,56.86,32.70,3.78
true,15,"200823","002404","3443.0164N","9210.6592W",89.50,24.50,34.95,56.64,32.75,3.78
true,15,"200823","002405","3443.0210N","9210.6566W",90.00,23.91,33.04,56.57,32.81,3.78
true,15,"200823","002406","3443.0253N","9210.6541W",90.70,23.28,29.72,56.40,32.87,3.78
true,15,"200823","002407","3443.0289N","9210.6520W",90.80,24.30,25.34,56.61,32.89,3.78
true,15,"200823","002408","3443.0313N","9210.6505W",90.70,21.26,18.37,56.84,32.93,3.78
true,15,"200823","002409","3443.0325N","9210.6499W",90.80,11.87,10.70,56.83,32.95,3.78
true,15,"200823","002410","3443.0321N","9210.6500W",90.80,11.87,0.17,56.88,32.98,3.78
true,15,"200823","002411","3443.0314N","9210.6502W",90.90,11.87,0.44,56.71,33.00,3.78
true,15,"200823","002412","3443.0296N","9210.6512W",91.30,209.23,9.26,56.42,33.00,3.78
true,15,"200823","002413","3443.0277N","9210.6523W",91.70,204.17,12.80,55.68,33.03,3.78
true,15,"200823","002414","3443.0259N","9210.6533W",91.80,204.32,10.74,55.35,33.03,3.78
true,15,"200823","002415","3443.0245N","9210.6540W",92.00,204.29,8.59,55.03,33.04,3.78
true,15,"200823","002416","3443.0237N","9210.6544W",92.20,204.29,0.30,55.04,33.06,3.78
true,15,"200823","002417","3443.0236N","9210.6544W",92.20,204.29,0.15,55.03,33.08,3.78
true,15,"200823","002418","3443.0239N","9210.6539W",92.20,204.29,0.46,55.20,33.08,3.77
true,15,"200823","002419","3443.0243N","9210.6521W",92.20,74.89,10.93,55.71,33.09,3.78
true,15,"200823","002420","3443.0246N","9210.6502W",92.40,83.85,12.45,55.78,33.12,3.78
true,15,"200823","002421","3443.0235N","9210.6465W",92.60,104.81,18.69,55.94,33.14,3.78
true,15,"200823","002422","3443.0210N","9210.6415W",92.30,116.75,26.56,55.81,33.14,3.78
true,15,"200823","002423","3443.0187N","9210.6364W",92.00,117.34,31.74,55.52,33.14,3.78
true,15,"200823","002424","3443.0163N","9210.6308W",91.80,115.60,35.21,56.01,33.11,3.78
true,15,"200823","002425","3443.0139N","9210.6249W",92.00,114.26,38.58,56.08,33.07,3.78
true,15,"200823","002426","3443.0108N","9210.6192W",92.00,113.98,41.45,56.32,33.03,3.78
true,14,"200823","002427","3443.0078N","9210.6116W",91.60,113.47,43.43,56.45,33.01,3.78
true,15,"200823","002428","3443.0058N","9210.6039W",93.10,112.76,45.43,56.70,32.97,3.78
true,15,"200823","002429","3443.0037N","9210.5968W",93.40,112.47,47.52,57.00,32.92,3.78
true,15,"200823","002430","3442.9994N","9210.5883W",94.00,113.59,49.49,56.63,32.94,3.78
true,15,"200823","002431","3442.9960N","9210.5788W",92.80,114.31,51.34,56.75,32.95,3.78
true,15,"200823","002432","3442.9924N","9210.5702W",91.80,114.53,52.37,56.68,32.96,3.78
true,15,"200823","002433","3442.9894N","9210.5614W",92.90,114.41,53.41,56.64,32.96,3.78
true,15,"200823","002434","3442.9868N","9210.5534W",92.70,114.05,54.37,56.65,32.97,3.77
true,15,"200823","002435","3442.9841N","9210.5440W",91.60,113.14,54.82,56.55,32.99,3.78
true,15,"200823","002436","3442.9806N","9210.5341W",91.80,112.84,55.19,56.22,33.02,3.78
true,15,"200823","002437","3442.9775N","9210.5246W",90.80,112.50,55.28,56.07,33.01,3.78
true,15,"200823","002438","3442.9740N","9210.5149W",90.90,112.06,55.41,56.58,33.01,3.78
true,15,"200823","002439","3442.9704N","9210.5056W",89.40,113.33,55.75,56.91,33.02,3.78
true,15,"200823","002440","3442.9671N","9210.4963W",89.80,114.20,55.15,57.01,33.01,3.78
true,15,"200823","002441","3442.9640N","9210.4875W",90.30,114.28,53.80,57.02,33.00,3.78
true,14,"200823","002442","3442.9604N","9210.4785W",89.50,114.33,54.45,57.23,33.00,3.78
true,15,"200823","002443","3442.9582N","9210.4708W",90.60,114.61,51.50,57.02,33.00,3.78
true,15,"200823","002444","3442.9552N","9210.4626W",90.80,114.45,50.95,57.25,33.01,3.77
true,15,"200823","002445","3442.9518N","9210.4542W",90.40,114.42,50.82,57.10,33.01,3.78
true,15,"200823","002446","3442.9493N","9210.4458W",90.90,114.21,50.82,57.09,32.98,3.78
true,15,"200823","002447","3442.9459N","9210.4374W",91.70,114.32,50.93,57.54,32.95,3.78
true,15,"200823","002448","3442.9421N","9210.4286W",91.10,113.91,50.39,57.77,32.90,3.78
true,15,"200823","002449","3442.9389N","9210.4201W",91.30,114.18,50.30,57.94,32.86,3.78
true,15,"200823","002450","3442.9360N","9210.4123W",92.20,114.23,49.84,58.49,32.80,3.78
true,15,"200823","002451","3442.9327N","9210.4035W",92.30,113.41,49.87,58.87,32.72,3.78
true,14,"200823","002452","3442.9292N","9210.3945W",92.20,112.99,50.26,59.06,32.69,3.78
true,14,"200823","002453","3442.9267N","9210.3865W",94.10,113.13,49.19,58.11,32.70,3.78
true,14,"200823","002454","3442.9236N","9210.3778W",94.00,112.09,49.67,57.76,32.79,3.78
true,14,"200823","002455","3442.9216N","9210.3693W",94.10,109.28,46.93,57.64,32.88,3.78
true,14,"200823","002456","3442.9205N","9210.3613W",94.40,106.60,47.06,57.55,32.96,3.78
true,14,"200823","002457","3442.9185N","9210.3533W",92.50,102.13,44.84,56.36,33.02,3.78
true,14,"200823","002458","3442.9171N","9210.3450W",92.20,99.79,42.23,55.72,33.08,3.78
true,14,"200823","002459","3442.9157N","9210.3383W",90.10,100.47,42.11,55.32,33.10,3.77
true,14,"200823","002500","3442.9153N","9210.3312W",90.00,98.43,38.06,55.06,33.11,3.78
true,15,"200823","002501","3442.9148N","9210.3249W",92.80,97.97,34.15,54.68,33.13,3.78
true,15,"200823","002502","3442.9139N","9210.3196W",93.10,99.85,29.85,54.62,33.13,3.78
true,15,"200823","002503","3442.9130N","9210.3155W",93.00,104.53,23.41,54.51,33.15,3.78
true,15,"200823","002504","3442.9118N","9210.3119W",93.20,116.23,19.11,54.73,33.17,3.78
true,15,"200823","002505","3442.9101N","9210.3091W",92.90,130.10,17.78,54.50,33.18,3.78
true,15,"200823","002506","3442.9079N","9210.3074W",91.80,148.70,16.95,54.55,33.23,3.78
true,15,"200823","002507","3442.9052N","9210.3061W",91.20,165.88,20.54,54.60,33.26,3.78
true,15,"200823","002508","3442.9019N","9210.3055W",91.20,171.72,22.48,54.64,33.28,3.78
true,15,"200823","002509","3442.8980N","9210.3056W",91.00,179.34,26.56,54.75,33.29,3.78
true,15,"200823","002510","3442.8931N","9210.3063W",90.50,183.51,32.65,54.47,33.30,3.78
true,15,"200823","002511","3442.8870N","9210.3072W",90.30,186.68,38.37,54.43,33.30,3.78
true,15,"200823","002512","3442.8797N","9210.3091W",89.90,187.81,42.10,54.37,33.30,3.78
true,15,"200823","002513","3442.8729N","9210.3098W",90.10,187.95,44.73,54.55,33.28,3.78
true,15,"200823","002514","3442.8665N","9210.3107W",90.20,188.00,46.17,54.60,33.25,3.78
true,15,"200823","002515","3442.8595N","9210.3118W",91.00,187.28,46.04,55.03,33.20,3.78
true,15,"200823","002516","3442.8528N","9210.3129W",91.00,187.44,46.11,55.02,33.13,3.78
true,15,"200823","002517","3442.8458N","9210.3139W",91.20,188.26,46.73,54.78,33.09,3.77
true,14,"200823","002518","3442.8390N","9210.3152W",90.90,186.82,48.56,54.73,33.06,3.78
true,14,"200823","002519","3442.8321N","9210.3167W",91.10,186.33,49.08,54.71,33.02,3.78
true,14,"200823","002520","3442.8242N","9210.3181W",91.50,186.97,50.06,55.00,33.00,3.78
true,14,"200823","002521","3442.8166N","9210.3188W",92.40,186.63,51.02,55.34,32.93,3.78
true,14,"200823","002522","3442.8082N","9210.3197W",91.40,187.39,50.58,55.06,32.92,3.78
true,15,"200823","002523","3442.8006N","9210.3209W",92.00,187.22,49.95,55.19,32.92,3.78
true,15,"200823","002524","3442.7933N","9210.3222W",91.90,187.04,48.93,55.60,32.86,3.77
true,15,"200823","002525","3442.7860N","9210.3235W",91.60,187.26,48.49,55.66,32.81,3.78
true,15,"200823","002526","3442.7787N","9210.3249W",91.30,187.69,47.26,55.99,32.76,3.78
true,15,"200823","002527","3442.7716N","9210.3260W",91.00,187.82,47.13,56.19,32.75,3.78
true,15,"200823","002528","3442.7647N","9210.3273W",91.50,187.01,47.02,56.13,32.72,3.78
true,15,"200823","002529","3442.7584N","9210.3285W",91.30,186.69,47.34,56.04,32.76,3.78
true,15,"200823","002530","3442.7515N","9210.3294W",91.10,186.83,48.26,56.36,32.72,3.78
true,15,"200823","002531","3442.7440N","9210.3300W",91.80,186.97,49.15,56.42,32.72,3.78
true,15,"200823","002532","3442.7358N","9210.3306W",92.00,187.48,48.76,56.36,32.71,3.78
true,15,"200823","002533","3442.7285N","9210.3312W",91.80,187.85,48.19,56.49,32.73,3.78
true,15,"200823","002534","3442.7216N","9210.3331W",90.90,187.67,47.80,56.70,32.77,3.78
true,15,"200823","002535","3442.7146N","9210.3350W",91.00,187.31,46.82,56.46,32.79,3.78
true,15,"200823","002536","3442.7079N","9210.3362W",91.20,187.05,45.91,55.71,32.87,3.78
true,15,"200823","002537","3442.7010N","9210.3362W",90.80,186.91,44.91,55.80,32.89,3.77
true,15,"200823","002538","3442.6940N","9210.3375W",90.80,187.04,44.87,56.09,32.91,3.78
true,15,"200823","002539","3442.6875N","9210.3393W",90.50,186.96,44.30,56.08,32.83,3.78
true,15,"200823","002540","3442.6808N","9210.3408W",89.20,186.76,44.73,55.95,32.78,3.78
true,15,"200823","002541","3442.6746N","9210.3416W",90.30,186.29,43.87,56.61,32.68,3.78
true,15,"200823","002542","3442.6680N","9210.3428W",91.60,186.85,44.63,56.86,32.60,3.78
true,15,"200823","002543","3442.6610N","9210.3435W",91.60,187.74,45.41,56.88,32.51,3.78
true,15,"200823","002544","3442.6546N","9210.3445W",91.00,187.71,46.63,57.31,32.49,3.78
true,15,"200823","002545","3442.6479N","9210.3453W",91.30,187.96,48.76,58.38,32.51,3.78
true,15,"200823","002546","3442.6403N","9210.3471W",91.30,187.70,48.89,59.30,32.51,3.78
true,15,"200823","002547","3442.6326N","9210.3489W",90.50,187.12,48.82,59.63,32.49,3.77
true,15,"200823","002548","3442.6251N","9210.3492W",90.60,186.72,48.10,60.18,32.44,3.77
true,15,"200823","002549","3442.6183N","9210.3500W",91.80,186.84,48.65,60.05,32.40,3.78
true,15,"200823","002550","3442.6111N","9210.3506W",92.00,187.27,49.19,59.67,32.39,3.78
true,15,"200823","002551","3442.6031N","9210.3519W",92.30,187.70,49.95,59.23,32.43,3.78
true,14,"200823","002552","3442.5957N","9210.3535W",91.70,185.29,52.08,59.15,32.44,3.77
true,14,"200823","002553","3442.5882N","9210.3545W",91.40,185.80,51.34,59.30,32.41,3.78
true,14,"200823","002554","3442.5803N","9210.3553W",91.70,185.69,53.56,59.53,32.35,3.77
true,15,"200823","002555","3442.5722N","9210.3560W",92.10,186.46,53.26,59.24,32.34,3.78
true,15,"200823","002556","3442.5641N","9210.3570W",90.60,186.10,54.78,60.02,32.29,3.77
true,15,"200823","002557","3442.5554N","9210.3585W",91.10,184.92,54.84,60.32,32.16,3.78
true,15,"200823","002558","3442.5477N","9210.3602W",91.10,186.00,53.17,60.57,32.01,3.78
true,15,"200823","002559","3442.5398N","9210.3618W",90.40,186.62,53.56,60.60,31.91,3.78
true,15,"200823","002600","3442.5315N","9210.3636W",89.70,188.08,56.00,60.36,31.83,3.78
true,15,"200823","002601","3442.5231N","9210.3648W",88.80,187.29,53.84,60.44,31.80,3.78
true,15,"200823","002602","3442.5152N","9210.3651W",88.00,187.36,54.26,60.60,31.76,3.78
true,15,"200823","002603","3442.5078N","9210.3659W",88.30,187.87,53.15,60.08,31.73,3.78
true,15,"200823","002604","3442.4998N","9210.3669W",88.80,188.49,52.54,60.54,31.63,3.78
true,15,"200823","002605","3442.4922N","9210.3684W",88.90,187.06,51.89,60.40,31.54,3.77
true,15,"200823","002606","3442.4839N","9210.3704W",90.60,186.98,51.52,60.53,31.46,3.78
true,15,"200823","002607","3442.4766N","9210.3717W",90.90,190.55,51.45,60.54,31.44,3.78
true,15,"200823","002608","3442.4686N","9210.3737W",90.20,196.53,50.58,60.63,31.41,3.78
true,14,"200823","002609","3442.4619N","9210.3753W",90.60,198.90,50.60,61.39,31.36,3.78
true,14,"200823","002610","3442.4558N","9210.3795W",88.00,203.42,48.97,62.92,31.23,3.78
true,14,"200823","002611","3442.4487N","9210.3844W",87.30,209.39,47.87,66.61,30.93,3.78
true,14,"200823","002612","3442.4419N","9210.3892W",87.90,214.33,47.24,67.52,30.77,3.78
true,14,"200823","002613","3442.4362N","9210.3932W",88.30,218.95,45.37,66.06,30.59,3.78
true,14,"200823","002614","3442.4319N","9210.3979W",88.10,222.91,42.39,65.38,30.53,3.78
true,14,"200823","002615","3442.4272N","9210.4042W",89.30,225.91,41.60,64.20,30.56,3.78
true,14,"200823","002616","3442.4237N","9210.4101W",90.00,229.39,39.06,64.61,30.57,3.78
true,14,"200823","002617","3442.4204N","9210.4161W",90.50,234.92,37.91,63.41,30.66,3.78
true,14,"200823","002618","3442.4169N","9210.4222W",89.70,238.16,36.97,63.05,30.87,3.78
true,13,"200823","002619","3442.4150N","9210.4283W",88.70,241.84,35.19,63.94,30.83,3.78
true,13,"200823","002620","3442.4129N","9210.4341W",88.70,245.45,34.73,63.72,30.83,3.77
true,13,"200823","002621","3442.4107N","9210.4402W",88.90,249.01,35.11,63.60,30.81,3.78
true,14,"200823","002622","3442.4089N","9210.4466W",88.80,252.61,37.60,64.98,30.80,3.78
true,14,"200823","002623","3442.4078N","9210.4542W",89.50,256.26,41.28,63.57,30.77,3.77
true,14,"200823","002624","3442.4062N","9210.4617W",89.60,260.47,43.48,62.00,30.94,3.78
true,14,"200823","002625","3442.4050N","9210.4695W",90.10,266.59,46.74,62.72,31.07,3.78
true,14,"200823","002626","3442.4055N","9210.4782W",88.00,268.53,48.82,61.41,31.17,3.78
true,13,"200823","002627","3442.4061N","9210.4871W",86.80,270.31,50.45,61.47,31.29,3.77
true,14,"200823","002628","3442.4082N","9210.4959W",86.10,271.98,51.26,60.57,31.46,3.78
true,14,"200823","002629","3442.4088N","9210.5061W",86.60,270.84,52.30,60.24,31.62,3.78
true,14,"200823","002630","3442.4092N","9210.5155W",86.80,273.06,52.19,59.30,31.76,3.78
true,14,"200823","002631","3442.4089N","9210.5246W",86.40,272.03,52.67,58.08,32.02,3.78
true,14,"200823","002632","3442.4091N","9210.5350W",87.40,271.32,50.63,57.53,32.13,3.78
true,14,"200823","002633","3442.4093N","9210.5447W",87.60,271.82,48.67,57.85,32.25,3.77
true,14,"200823","002634","3442.4104N","9210.5522W",88.10,271.14,44.37,57.54,32.19,3.77
true,15,"200823","002635","3442.4104N","9210.5599W",88.50,271.07,40.89,57.38,32.21,3.78
true,15,"200823","002636","3442.4120N","9210.5668W",88.80,269.29,39.19,56.81,32.23,3.78
true,15,"200823","002637","3442.4115N","9210.5736W",89.40,272.61,34.28,56.62,32.27,3.78
true,15,"200823","002638","3442.4118N","9210.5795W",90.10,274.34,28.35,56.96,32.27,3.77
true,15,"200823","002639","3442.4117N","9210.5840W",91.20,274.40,21.22,57.12,32.26,3.78
true,15,"200823","002640","3442.4118N","9210.5870W",92.00,275.47,13.78,56.96,32.25,3.78
true,15,"200823","002641","3442.4117N","9210.5887W",92.30,275.47,5.39,56.96,32.29,3.78
true,15,"200823","002642","3442.4118N","9210.5891W",92.00,275.47,0.24,56.96,32.33,3.78
true,15,"200823","002643","3442.4118N","9210.5896W",92.40,275.47,0.33,56.99,32.34,3.78
true,15,"200823","002644","3442.4119N","9210.5910W",92.90,276.02,6.78,56.82,32.35,3.78
true,15,"200823","002645","3442.4119N","9210.5925W",93.30,272.54,13.91,57.00,32.37,3.77
true,15,"200823","002646","3442.4120N","9210.5952W",93.20,270.42,19.72,57.09,32.33,3.78
true,15,"200823","002647","3442.4120N","9210.5987W",93.00,269.04,22.22,57.00,32.30,3.77
true,15,"200823","002648","3442.4120N","9210.6030W",92.70,269.48,26.50,57.34,32.26,3.77
true,15,"200823","002649","3442.4123N","9210.6081W",92.20,271.20,30.47,57.38,32.18,3.77
true,15,"200823","002650","3442.4127N","9210.6140W",91.70,272.18,34.48,57.39,32.10,3.78
true,15,"200823","002651","3442.4131N","9210.6206W",91.40,271.89,37.21,57.42,32.01,3.77
true,15,"200823","002652","3442.4135N","9210.6274W",91.40,271.36,38.71,57.67,31.97,3.78
true,15,"200823","002653","3442.4139N","9210.6354W",92.20,270.71,41.00,57.77,31.99,3.78
true,15,"200823","002654","3442.4131N","9210.6427W",91.00,271.64,42.47,57.53,31.99,3.78
true,15,"200823","002655","3442.4124N","9210.6505W",91.70,271.55,42.60,57.50,31.98,3.78
true,15,"200823","002656","3442.4118N","9210.6585W",91.90,271.53,42.97,57.46,31.91,3.77
true,15,"200823","002657","3442.4123N","9210.6658W",92.70,271.87,44.63,57.23,31.96,3.77
true,15,"200823","002658","3442.4127N","9210.6733W",92.40,273.50,45.80,56.93,32.02,3.77
true,15,"200823","002659","3442.4130N","9210.6817W",92.80,272.47,46.61,57.23,32.02,3.78
true,15,"200823","002700","3442.4131N","9210.6905W",92.80,271.29,47.65,57.32,31.96,3.78
true,14,"200823","002701","3442.4125N","9210.6996W",92.90,271.33,47.69,57.77,31.88,3.77
true,14,"200823","002702","3442.4131N","9210.7083W",92.40,270.99,47.10,58.11,31.86,3.78
true,14,"200823","002703","3442.4144N","9210.7176W",90.90,271.69,46.97,58.24,31.81,3.77
true,14,"200823","002704","3442.4149N","9210.7261W",90.40,271.58,47.34,58.34,31.84,3.78
true,14,"200823","002705","3442.4148N","9210.7344W",90.70,271.66,48.58,59.17,31.85,3.78
true,14,"200823","002706","3442.4143N","9210.7430W",91.10,272.99,49.17,57.94,31.91,3.77
true,15,"200823","002707","3442.4145N","9210.7524W",90.10,271.87,48.82,57.52,32.02,3.78
true,15,"200823","002708","3442.4151N","9210.7616W",89.70,272.04,50.76,56.75,32.11,3.78
true,15,"200823","002709","3442.4161N","9210.7714W",89.80,272.77,51.56,56.50,32.18,3.78
